Booking_Key,FK_Customer_Key,FK_Date_Key,FK_Movies_Key,FK_Theater_Key,FK_PromoCode_Key,Sales,TicketsSold,CancelledAmount,CancelledQuantity,PromoCodeValue,Customer_Key,Name,Address,City_Customer,Zip,State_Customer,Country_Customer,date_key,date,year,month,day,week,quarter,day_in_week,month_name,day_name,Movie_Key,Title,Rating,Genre,Theater_Key,Theater_Name,Theater_ParentGroup,Country_theater,State_theater,City_theater,ZipCode,PromoCode_Key,PromoCode,Overall_Profit
823,823,56,2,6,No Key,20,2,0.0,2,0.0,823,Jael Christian,932-140 Lorem Rd.,Wyoming,29002,WY,US,56,2019-02-25,2019,2,25,9,1,2,February,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
824,824,184,2,6,No Key,20,2,0.0,2,0.0,824,McKenzie Gentry,215-4231 Non Street,La Serena,15191,IV,US,184,2019-07-03,2019,7,3,27,3,4,July,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
825,825,111,2,5,No Key,20,2,0.0,2,0.0,825,Dale Carney,441-8679 Orci. Rd.,Tczew,26519,PM,US,111,2019-04-21,2019,4,21,17,2,1,April,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
826,826,2,2,5,No Key,20,2,0.0,2,0.0,826,Nora Knox,Ap #387-1712 Aliquam Rd.,Szczecin,95328,ZP,US,2,2019-01-02,2019,1,2,1,1,4,January,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
827,827,312,1,4,No Key,20,2,0.0,2,0.0,827,Ruth Bryan,4230 Eleifend Street,Vienna,64491,Wie,US,312,2019-11-08,2019,11,8,45,4,6,November,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
828,828,277,1,5,No Key,20,2,0.0,2,0.0,828,Audrey Figueroa,Ap #980-7152 Urna Rd.,Konin,49246,Wielkopolskie,US,277,2019-10-04,2019,10,4,40,4,6,October,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
829,829,128,1,5,No Key,20,2,0.0,2,0.0,829,Jordan Berger,"P.O. Box 802, 9001 Vitae St.",Vienna,78409,Wie,US,128,2019-05-08,2019,5,8,19,2,4,May,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
830,830,126,2,6,No Key,20,2,0.0,2,0.0,830,Martha Rojas,"P.O. Box 742, 7157 Euismod Av.",Hervey Bay,44432,Queensland,US,126,2019-05-06,2019,5,6,19,2,2,May,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
831,831,247,2,6,No Key,20,2,0.0,2,0.0,831,Drake Blanchard,Ap #444-5581 Aliquet Avenue,Barcelona,83210,CA,US,247,2019-09-04,2019,9,4,36,3,4,September,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
832,832,218,2,4,No Key,20,2,0.0,2,0.0,832,Drake Hale,"P.O. Box 452, 142 Auctor Av.",Rock Springs,42853,WY,US,218,2019-08-06,2019,8,6,32,3,3,August,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
833,833,26,2,5,No Key,20,2,0.0,2,0.0,833,Leilani Roberson,249-7296 A Rd.,Chattanooga,14967,TN,US,26,2019-01-26,2019,1,26,4,1,7,January,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
834,834,114,2,6,No Key,20,2,0.0,2,0.0,834,Lamar Glass,Ap #614-9607 Ipsum. Rd.,Dos Hermanas,78043,AN,US,114,2019-04-24,2019,4,24,17,2,4,April,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
835,835,169,2,6,No Key,20,2,0.0,2,0.0,835,Portia Hopper,253-980 Sed Ave,Tuscaloosa,41085,Alabama,US,169,2019-06-18,2019,6,18,25,2,3,June,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
836,836,186,1,5,No Key,20,2,0.0,2,0.0,836,Steven Herrera,3056 Quisque Avenue,Quesada,38132,A,US,186,2019-07-05,2019,7,5,27,3,6,July,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
837,837,100,2,5,No Key,20,2,0.0,2,0.0,837,Igor Lane,"P.O. Box 396, 4343 Metus Rd.",Berlin,65176,Berlin,US,100,2019-04-10,2019,4,10,15,2,4,April,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
838,838,261,2,6,No Key,20,2,0.0,2,0.0,838,Camilla Howell,9876 Nam St.,Galway,69539,Connacht,US,261,2019-09-18,2019,9,18,38,3,4,September,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
839,839,45,2,5,No Key,20,2,0.0,2,0.0,839,Wesley Strong,777-9594 Id Rd.,Labro,32711,Lazio,US,45,2019-02-14,2019,2,14,7,1,5,February,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
840,840,78,2,6,No Key,20,2,0.0,2,0.0,840,Colt Salinas,Ap #363-3189 Nunc Ave,West Valley City,24885,Utah,US,78,2019-03-19,2019,3,19,12,1,3,March,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
841,841,252,1,4,No Key,20,2,0.0,2,0.0,841,Brandon May,4463 Libero. Rd.,Wörgl,32737,Tir,US,252,2019-09-09,2019,9,9,37,3,2,September,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
842,842,71,1,6,No Key,20,2,0.0,2,0.0,842,Macon Singleton,Ap #118-6005 Sed Road,Burcht,11634,AN,US,71,2019-03-12,2019,3,12,11,1,3,March,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
843,843,235,1,6,No Key,20,2,0.0,2,0.0,843,Keefe Riley,4471 Elit Av.,Newark,74562,DE,US,235,2019-08-23,2019,8,23,34,3,6,August,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
844,844,3,1,4,No Key,20,2,0.0,2,0.0,844,Clare Conley,"P.O. Box 277, 5358 Gravida Ave",Des Moines,69647,Iowa,US,3,2019-01-03,2019,1,3,1,1,5,January,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
845,845,266,2,5,No Key,20,2,0.0,2,0.0,845,Troy Rivera,5451 A Road,Borås,86373,Västra Götalands län,US,266,2019-09-23,2019,9,23,39,3,2,September,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
846,846,43,1,4,No Key,20,2,0.0,2,0.0,846,Mariam Hooper,Ap #965-9696 Sit Street,Arles,57085,Provence-Alpes-Côte d'Azur,US,43,2019-02-12,2019,2,12,7,1,3,February,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
847,847,54,1,5,No Key,20,2,0.0,2,0.0,847,Deanna Jordan,7955 Vel Ave,Rotorua,77581,North Island,US,54,2019-02-23,2019,2,23,8,1,7,February,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
848,848,140,1,4,No Key,20,2,0.0,2,0.0,848,Daphne Petty,3153 At St.,Hilo,26328,Hawaii,US,140,2019-05-20,2019,5,20,21,2,2,May,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
849,849,217,1,5,No Key,20,2,0.0,2,0.0,849,Alfreda Maddox,7977 Maecenas Avenue,Wichita,88555,Kansas,US,217,2019-08-05,2019,8,5,32,3,2,August,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
850,850,26,1,5,No Key,20,2,0.0,2,0.0,850,Amena Oneil,"P.O. Box 146, 8672 Eget,  Road",Elblag,85842,Warminsko-mazurskie,US,26,2019-01-26,2019,1,26,4,1,7,January,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
851,851,113,2,5,No Key,20,2,0.0,2,0.0,851,Oren Owens,"P.O. Box 200, 3241 Adipiscing,  Rd.",Olinda,76969,Pernambuco,US,113,2019-04-23,2019,4,23,17,2,3,April,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
852,852,168,1,5,No Key,20,2,0.0,2,0.0,852,Julian Miller,9216 Tellus. Rd.,Abaetetuba,95513,Pará,US,168,2019-06-17,2019,6,17,25,2,2,June,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
853,853,182,1,6,No Key,20,2,0.0,2,0.0,853,Dahlia Gregory,"Ap #523-8316 Tellus, Rd.",Sioux City,95535,IA,US,182,2019-07-01,2019,7,1,27,3,2,July,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
854,854,85,2,6,No Key,20,2,0.0,2,0.0,854,Shay Cardenas,Ap #109-1714 Ante Av.,Alcorcón,47237,MA,US,85,2019-03-26,2019,3,26,13,1,3,March,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
855,855,196,2,4,No Key,20,2,0.0,2,0.0,855,Rowan England,"P.O. Box 145, 6159 Cum St.",San Rafael,20225,A,US,196,2019-07-15,2019,7,15,29,3,2,July,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
856,856,86,1,4,No Key,20,2,0.0,2,0.0,856,Octavius Stein,2583 Rutrum Av.,Renfrew,76018,RF,US,86,2019-03-27,2019,3,27,13,1,4,March,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
857,857,161,2,6,No Key,20,2,0.0,2,0.0,857,Dana Juarez,394-6239 Vitae Street,Fortune,99602,NL,US,161,2019-06-10,2019,6,10,24,2,2,June,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
858,858,226,2,4,No Key,20,2,0.0,2,0.0,858,Danielle Hardy,"P.O. Box 700, 307 Sem Road",Pimpri-Chinchwad,59532,MH,US,226,2019-08-14,2019,8,14,33,3,4,August,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
859,859,8,1,4,No Key,20,2,0.0,2,0.0,859,Tanek Rich,"P.O. Box 546, 5501 Metus Road",Adelaide,33088,South Australia,US,8,2019-01-08,2019,1,8,2,1,3,January,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
860,860,315,1,6,No Key,20,2,0.0,2,0.0,860,Ryder Patrick,"207-3950 Elit, St.",Bayeux,62095,PB,US,315,2019-11-11,2019,11,11,46,4,2,November,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
861,861,275,2,4,No Key,20,2,0.0,2,0.0,861,Heidi Small,5944 Turpis Ave,Tarnów,93682,Malopolskie,US,275,2019-10-02,2019,10,2,40,4,4,October,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
862,862,109,1,6,No Key,20,2,0.0,2,0.0,862,Christopher Boyd,936-9035 Est. Ave,Guadalupe,13340,San José,US,109,2019-04-19,2019,4,19,16,2,6,April,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
863,863,36,2,6,No Key,20,2,0.0,2,0.0,863,Wilma Jacobson,"P.O. Box 557, 7547 Ultrices,  St.",Siedlce,19180,MA,US,36,2019-02-05,2019,2,5,6,1,3,February,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
864,864,170,1,5,No Key,20,2,0.0,2,0.0,864,Harlan Franklin,772-1784 Morbi St.,Stratford,49988,Prince Edward Island,US,170,2019-06-19,2019,6,19,25,2,4,June,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
865,865,106,1,5,No Key,20,2,0.0,2,0.0,865,Bethany Rich,Ap #845-3852 Metus. Street,Cork,34499,Munster,US,106,2019-04-16,2019,4,16,16,2,3,April,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
866,866,15,2,5,No Key,20,2,0.0,2,0.0,866,Raya Hardin,192-7480 Ante Rd.,Charlottetown,79309,Prince Edward Island,US,15,2019-01-15,2019,1,15,3,1,3,January,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
867,867,76,2,5,No Key,20,2,0.0,2,0.0,867,Ciara Mcpherson,"P.O. Box 720, 6545 Aliquet,  St.",Juneau,67872,Alaska,US,76,2019-03-17,2019,3,17,12,1,1,March,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
868,868,16,2,5,No Key,20,2,0.0,2,0.0,868,Ignacia Vargas,"P.O. Box 283, 6422 Nulla. St.",Vienna,54275,Vienna,US,16,2019-01-16,2019,1,16,3,1,4,January,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
869,869,166,2,5,No Key,20,2,0.0,2,0.0,869,Carla Byers,"P.O. Box 317, 8765 Nullam Ave",Sokoto,83197,SO,US,166,2019-06-15,2019,6,15,24,2,7,June,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
870,870,146,2,4,No Key,20,2,0.0,2,0.0,870,Alika Avila,"P.O. Box 510, 6386 At Rd.",Vienna,17179,Vienna,US,146,2019-05-26,2019,5,26,22,2,1,May,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
871,871,228,1,5,No Key,20,2,0.0,2,0.0,871,Tate Rush,490 Tincidunt Av.,San Juan de Dios,59342,San José,US,228,2019-08-16,2019,8,16,33,3,6,August,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
872,872,63,2,6,No Key,20,2,0.0,2,0.0,872,Lacy Mosley,"P.O. Box 969, 5048 Mauris Avenue",Kano,79131,KN,US,63,2019-03-04,2019,3,4,10,1,2,March,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
873,873,266,2,6,No Key,20,2,0.0,2,0.0,873,Russell Travis,2868 Nonummy Rd.,Greater Sudbury,30542,Ontario,US,266,2019-09-23,2019,9,23,39,3,2,September,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
874,874,184,2,5,No Key,20,2,0.0,2,0.0,874,Vivien Haynes,"P.O. Box 681, 2579 Penatibus Rd.",Veenendaal,40522,Utrecht,US,184,2019-07-03,2019,7,3,27,3,4,July,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
875,875,122,1,5,No Key,20,2,0.0,2,0.0,875,Leigh Bradford,137-3057 Aptent Street,Roxboro,23090,Quebec,US,122,2019-05-02,2019,5,2,18,2,5,May,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
876,876,57,1,6,No Key,20,2,0.0,2,0.0,876,Leslie Kirkland,9670 Odio. Street,Wellington,77167,NI,US,57,2019-02-26,2019,2,26,9,1,3,February,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
877,877,235,2,4,No Key,20,2,0.0,2,0.0,877,Branden Solis,"P.O. Box 633, 3302 Ridiculus Street",Cabano,22374,Quebec,US,235,2019-08-23,2019,8,23,34,3,6,August,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
878,878,44,2,5,No Key,20,2,0.0,2,0.0,878,Reese Gonzales,3775 Ultrices Road,Zaria,36780,KD,US,44,2019-02-13,2019,2,13,7,1,4,February,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
879,879,151,2,4,No Key,20,2,0.0,2,0.0,879,Gwendolyn Byrd,Ap #681-7309 Purus. Ave,Fermont,14928,QC,US,151,2019-05-31,2019,5,31,22,2,6,May,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
880,880,305,2,4,No Key,20,2,0.0,2,0.0,880,Kim Cooley,"Ap #490-4178 Adipiscing, Ave",Marabá,27542,PA,US,305,2019-11-01,2019,11,1,44,4,6,November,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
881,881,113,1,5,No Key,20,2,0.0,2,0.0,881,Daphne Salinas,2103 Proin Road,Mechelen-aan-de-Maas,63699,Limburg,US,113,2019-04-23,2019,4,23,17,2,3,April,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
882,882,288,2,5,No Key,20,2,0.0,2,0.0,882,Amena Patterson,8571 Sed Road,Liberia,62250,Guanacaste,US,288,2019-10-15,2019,10,15,42,4,3,October,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
883,883,139,1,5,No Key,20,2,0.0,2,0.0,883,Hakeem Frye,"P.O. Box 830, 1060 Egestas,  Av.",Reyhanli,32193,Hat,US,139,2019-05-19,2019,5,19,21,2,1,May,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
884,884,152,2,5,No Key,20,2,0.0,2,0.0,884,Isaiah Mclaughlin,178-5791 Non Rd.,Argenteuil,26143,IL,US,152,2019-06-01,2019,6,1,22,2,7,June,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
885,885,20,1,6,No Key,20,2,0.0,2,0.0,885,Lael Thornton,Ap #885-2229 Egestas. Av.,Alcorcón,88167,MA,US,20,2019-01-20,2019,1,20,4,1,1,January,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
886,886,280,1,6,No Key,20,2,0.0,2,0.0,886,Hope Watkins,Ap #542-4779 Ac St.,Vienna,59914,Wie,US,280,2019-10-07,2019,10,7,41,4,2,October,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
887,887,62,2,5,No Key,20,2,0.0,2,0.0,887,Brett West,"P.O. Box 591, 1356 Sapien,  St.",Machynlleth,44142,Montgomeryshire,US,62,2019-03-03,2019,3,3,10,1,1,March,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
888,888,108,1,4,No Key,20,2,0.0,2,0.0,888,Rajah Whitaker,Ap #796-1713 Turpis Ave,Geel,39576,Antwerpen,US,108,2019-04-18,2019,4,18,16,2,5,April,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
889,889,35,2,5,No Key,20,2,0.0,2,0.0,889,Keiko Blevins,Ap #539-529 Accumsan Rd.,Lomza,49679,Podlaskie,US,35,2019-02-04,2019,2,4,6,1,2,February,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
890,890,165,1,6,No Key,20,2,0.0,2,0.0,890,Christopher Frederick,260-8141 Vestibulum Street,Scunthorpe,32285,Lincolnshire,US,165,2019-06-14,2019,6,14,24,2,6,June,Tuesday,1,"molestie in,tempus eu",5,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
891,891,82,2,4,No Key,20,2,0.0,2,0.0,891,Branden Cardenas,"P.O. Box 409, 7247 A,  Street",San Bernardo,26903,RM,US,82,2019-03-23,2019,3,23,12,1,7,March,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
892,892,234,2,6,No Key,20,2,0.0,2,0.0,892,Kirby Carrillo,"P.O. Box 937, 773 Amet,  Avenue",Salvador,94855,BA,US,234,2019-08-22,2019,8,22,34,3,5,August,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
893,893,285,2,6,No Key,20,2,0.0,2,0.0,893,David Aguirre,"P.O. Box 462, 234 Ut Av.",Ghaziabad,55454,UP,US,285,2019-10-12,2019,10,12,41,4,7,October,Tuesday,2,netus et malesuada fames,1,Romance,6,Eget Ipsum Donec Company,AMC,US,Ontario,Windsor,39070,No Key,Not Availabe,0.0
894,894,83,2,4,No Key,20,2,0.0,2,0.0,894,Porter Willis,"Ap #880-5396 At, Road",La Unión,69095,XIV,US,83,2019-03-24,2019,3,24,13,1,1,March,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
895,895,197,2,4,No Key,20,2,0.0,2,0.0,895,Caleb Larsen,463-5401 Consequat Road,Belfast,95684,Ulster,US,197,2019-07-16,2019,7,16,29,3,3,July,Tuesday,2,netus et malesuada fames,1,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
896,896,96,2,5,No Key,20,2,0.0,2,0.0,896,Holmes Reese,418-8166 Aenean Av.,Istanbul,89068,Ist,US,96,2019-04-06,2019,4,6,14,2,7,April,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
897,897,205,1,5,No Key,20,2,0.0,2,0.0,897,Geoffrey Mccormick,740-8354 Facilisis Rd.,Vorst,67175,Brussels Hoofdstedelijk Gewest,US,205,2019-07-24,2019,7,24,30,3,4,July,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
898,898,98,2,5,No Key,20,2,0.0,2,0.0,898,Warren Livingston,8734 Aptent Ave,Portland,49781,ME,US,98,2019-04-08,2019,4,8,15,2,2,April,Tuesday,2,netus et malesuada fames,1,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
899,899,193,1,4,No Key,20,2,0.0,2,0.0,899,Alexandra Petersen,Ap #912-5871 Fringilla Road,Bergeggi,43517,Liguria,US,193,2019-07-12,2019,7,12,28,3,6,July,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
900,900,33,1,4,No Key,20,2,0.0,2,0.0,900,Amela Quinn,"P.O. Box 600, 4004 Velit. Rd.",Kano,21022,Kano,US,33,2019-02-02,2019,2,2,5,1,7,February,Tuesday,1,"molestie in,tempus eu",5,Romance,4,Sed Hendrerit A Corp.,Century,US,X,Hofors,50277,No Key,Not Availabe,0.0
901,901,223,1,5,No Key,20,2,0.0,2,0.0,901,Cole Lowery,Ap #432-8262 Ornare. Rd.,Anklam,50198,MV,US,223,2019-08-11,2019,8,11,33,3,1,August,Tuesday,1,"molestie in,tempus eu",5,Romance,5,Eleifend Corporation,AMC,US,Provence-Alpes-Côte d'Azur,Cannes,51130,No Key,Not Availabe,0.0
